tweet,unne,1.64E-04,5.61E-06,1.81E-05,3.71E-06,9.22E-06,2.88E-06,3.16E-06,4.72E-04,3.36E-05,3.05E-05,7.68E-07,1.30E-06
hashtag,nijkerk,6.19E-06,5.87E-05,2.69E-05,5.54E-06,9.22E-06,2.88E-06,3.16E-06,9.85E-06,1.73E-05,4.08E-04,1.30E-05,7.33E-05
tweet,ceo,3.47E-04,3.54E-04,2.27E-04,7.89E-04,6.41E-05,1.71E-04,1.96E-04,2.61E-04,1.72E-04,2.60E-04,4.18E-04,5.11E-04
tweet,helmondse,2.94E-04,5.61E-06,1.60E-06,7.63E-06,9.22E-06,2.88E-06,3.16E-06,3.75E-05,4.61E-06,1.17E-06,7.68E-07,1.41E-05
tweet,destem,3.73E-04,5.61E-06,1.42E-05,7.21E-07,9.65E-05,2.88E-06,3.16E-06,2.22E-05,3.33E-05,1.19E-05,3.87E-06,6.53E-06
tweet,waterland,1.60E-05,1.24E-04,1.45E-05,3.72E-04,9.22E-06,1.25E-05,5.94E-05,3.22E-05,6.48E-05,4.33E-05,4.65E-05,5.34E-05
hashtag,wierden,3.66E-06,5.61E-06,3.12E-04,2.30E-06,9.22E-06,1.11E-05,3.16E-06,3.46E-06,4.61E-06,5.25E-06,2.24E-06,1.30E-06
tweet,airbnb,1.90E-04,1.50E-04,1.20E-04,6.59E-04,1.49E-04,1.51E-04,1.68E-04,1.03E-04,1.48E-04,1.47E-04,2.15E-04,3.53E-04
tweet,artis,4.83E-05,1.07E-04,4.54E-05,3.81E-04,9.22E-06,1.56E-05,8.11E-05,4.73E-05,2.65E-05,3.98E-05,2.81E-05,8.15E-05
tweet,oostvaardersplassen,2.19E-05,0.001197861,7.89E-05,7.20E-05,9.22E-06,7.41E-05,7.16E-05,2.75E-05,4.61E-06,5.28E-05,3.06E-05,5.30E-05
description,hardenberg,1.09E-06,2.67E-05,2.85E-04,7.21E-07,9.22E-06,1.22E-05,3.16E-06,3.46E-06,8.62E-05,1.17E-06,7.68E-07,1.06E-05
hashtag,sneekweek,1.06E-05,7.84E-05,2.51E-05,1.74E-05,9.22E-06,2.88E-06,5.86E-04,4.06E-05,4.61E-06,9.33E-06,1.34E-05,7.59E-06
hashtag,losser,1.09E-06,5.61E-06,3.18E-04,7.50E-06,9.22E-06,2.88E-06,8.79E-06,3.46E-06,4.61E-06,9.96E-06,3.99E-06,1.30E-06
tweet,surhuisterveen,8.45E-06,6.00E-05,3.59E-05,7.21E-07,8.12E-05,1.73E-04,5.64E-04,5.03E-05,1.56E-04,7.26E-06,1.31E-05,1.30E-06
tweet,krimpenerwaard,1.47E-05,5.61E-06,1.60E-06,9.43E-06,9.22E-06,1.59E-05,1.85E-05,3.46E-06,3.25E-05,9.83E-06,3.43E-04,4.39E-05
description,noorden,1.09E-06,5.61E-06,1.24E-05,3.47E-06,9.22E-06,4.02E-04,1.24E-04,3.46E-06,2.16E-04,1.17E-06,6.36E-06,8.51E-06
tweet,ijsselmonde,1.82E-05,5.61E-06,1.60E-06,4.27E-06,1.00E-04,1.20E-05,3.16E-06,3.46E-06,4.61E-06,1.17E-06,2.98E-04,1.30E-06
tweet,tivolivredenburg,2.76E-05,5.61E-06,2.17E-05,5.67E-05,9.22E-06,3.02E-05,3.47E-05,3.46E-06,4.61E-06,2.81E-05,5.19E-05,4.31E-04
tweet,4mijl,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,4.50E-04,3.56E-05,3.46E-06,2.53E-04,8.18E-06,7.68E-07,1.75E-05
tweet,kerel,7.41E-04,6.00E-04,0.001083551,4.57E-04,6.39E-04,7.35E-04,8.12E-04,6.99E-04,8.25E-04,6.69E-04,3.96E-04,4.96E-04
tweet,oostvaarders,1.34E-05,0.001108492,4.20E-05,3.31E-05,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.55E-05
tweet,amerikaanse,6.15E-04,5.65E-04,4.91E-04,0.001164105,3.39E-04,8.22E-04,4.25E-04,7.23E-04,2.88E-04,6.54E-04,7.27E-04,9.49E-04
tweet,floriade,7.17E-06,0.001233142,3.50E-05,3.02E-05,5.02E-05,2.88E-06,5.51E-05,9.71E-05,4.61E-06,3.47E-05,1.58E-05,1.44E-05
tweet,bilthoven,4.12E-05,6.95E-05,2.75E-05,6.09E-05,9.22E-06,3.07E-05,2.72E-05,3.54E-05,2.61E-05,5.12E-05,4.45E-05,5.30E-04
tweet,1,0.002861594,0.002837769,0.002810826,0.002937949,0.002727816,0.00262363,0.002542866,0.002682258,0.002774196,0.002862205,0.002968253,0.002842
hashtag,aalsmeer,6.26E-06,5.82E-05,6.99E-06,3.23E-04,9.22E-06,1.21E-05,3.16E-06,3.46E-06,2.27E-05,3.50E-06,1.93E-05,1.02E-05
hashtag,castricum,1.09E-06,1.66E-05,1.60E-06,2.47E-04,9.22E-06,2.88E-06,1.03E-05,2.31E-05,2.72E-05,5.90E-06,5.03E-06,8.57E-06
tweet,vvv,3.16E-04,1.79E-04,2.39E-04,1.50E-04,4.05E-04,2.39E-04,2.32E-04,0.001446978,1.82E-04,2.45E-04,1.91E-04,1.53E-04
tweet,edese,1.09E-06,3.10E-05,1.60E-06,9.16E-06,5.20E-05,2.88E-06,3.16E-06,3.46E-06,4.61E-06,3.33E-04,1.20E-05,1.25E-05
hashtag,borne,1.09E-06,1.40E-05,2.76E-04,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.67E-05,5.54E-06,1.30E-06
hashtag,smc055,1.09E-06,5.61E-06,1.18E-05,2.33E-05,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,3.97E-04,2.80E-06,7.49E-06
tweet,heuvelland,4.32E-05,5.61E-06,9.39E-06,7.70E-06,9.22E-06,2.88E-06,3.16E-06,7.07E-04,3.18E-05,1.17E-06,8.54E-06,1.56E-05
tweet,redactie,4.21E-04,4.35E-04,4.48E-04,0.001000445,2.98E-04,4.44E-04,3.67E-04,4.34E-04,2.84E-04,4.13E-04,5.06E-04,7.88E-04
hashtag,bedum,1.09E-06,5.61E-06,1.60E-06,3.68E-06,9.22E-06,6.18E-04,3.16E-06,3.46E-06,9.36E-05,1.17E-06,3.79E-06,1.30E-06
hashtag,grou,1.09E-06,5.61E-06,2.19E-05,7.42E-06,9.22E-06,2.88E-06,5.22E-04,3.46E-06,4.61E-06,1.17E-06,5.74E-06,4.88E-06
tweet,haags,5.34E-05,9.13E-05,9.18E-05,1.34E-04,2.08E-04,7.60E-05,4.39E-05,3.67E-05,2.44E-05,7.17E-05,4.54E-04,9.42E-05
hashtag,wolvega,1.09E-06,5.61E-06,1.60E-06,8.59E-06,9.22E-06,3.44E-05,6.47E-04,3.46E-06,3.60E-05,1.17E-06,5.34E-06,1.19E-05
tweet,das,0.001911886,0.001541525,0.001753683,0.001312343,0.002590439,0.001448889,0.001462049,0.001762597,0.001827126,0.001543326,0.001530699,0.001382139
tweet,zuidoost,2.67E-04,4.54E-05,5.29E-05,4.10E-04,9.22E-06,5.70E-05,1.53E-04,7.27E-05,2.83E-04,5.58E-05,3.95E-05,1.18E-04
tweet,m,0.003653913,0.003163873,0.003238066,0.004562326,0.003174538,0.003377409,0.003020488,0.003167478,0.002989313,0.003553292,0.004009002,0.004221342
tweet,goede,0.003213712,0.003434895,0.003133749,0.003214566,0.002587885,0.002640648,0.002537858,0.002776009,0.002937661,0.003333758,0.003365601,0.003574081
tweet,eibergen,6.37E-06,5.61E-06,1.71E-04,8.34E-06,9.22E-06,2.88E-06,5.66E-05,1.76E-05,2.24E-05,3.69E-04,1.27E-05,2.12E-05
tweet,mestreech,7.01E-06,5.61E-06,2.92E-05,1.02E-05,9.22E-06,2.88E-06,3.16E-06,6.46E-04,4.61E-06,3.24E-05,8.35E-06,7.84E-06
tweet,bathmen,1.09E-06,5.61E-06,4.10E-04,5.00E-06,9.22E-06,2.88E-06,4.66E-05,3.46E-06,4.61E-06,2.43E-05,7.68E-07,7.17E-06
hashtag,sliedrecht,1.69E-05,2.99E-05,4.70E-06,4.92E-06,6.50E-05,2.88E-06,3.16E-06,3.46E-06,4.61E-06,8.33E-06,3.03E-04,5.97E-06
tweet,n33,6.50E-06,5.61E-06,8.98E-06,7.21E-07,9.22E-06,3.95E-04,1.87E-05,3.46E-06,3.47E-04,1.39E-05,5.06E-06,1.30E-06
description,zeeuwse,5.70E-06,5.61E-06,1.60E-06,3.59E-06,9.27E-04,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.40E-06,1.50E-05
hashtag,hasselt,2.12E-05,2.14E-05,3.79E-04,6.04E-06,9.22E-06,2.88E-06,3.16E-06,8.52E-05,4.61E-06,1.30E-05,2.09E-06,1.30E-06
hashtag,fryslân,1.34E-05,2.94E-05,3.97E-06,7.78E-06,9.22E-06,7.08E-05,4.78E-04,1.69E-05,2.95E-05,2.13E-05,7.34E-06,2.39E-05
tweet,straks,0.002334547,0.00284328,0.002803726,0.003032006,0.002879265,0.002890604,0.002728553,0.002051924,0.002988102,0.002530021,0.002930471,0.00276233
hashtag,esns16,5.47E-05,5.61E-06,2.98E-05,7.48E-05,3.57E-05,7.31E-04,6.24E-05,4.27E-05,8.42E-05,3.29E-05,5.83E-05,5.41E-05
tweet,vu,1.24E-04,2.45E-04,9.19E-05,5.73E-04,5.81E-05,7.70E-05,1.66E-04,7.71E-05,1.19E-04,1.41E-04,2.21E-04,3.12E-04
tweet,prachtige,0.002301213,0.002647394,0.00270915,0.002700888,0.002082901,0.002608965,0.003047708,0.002191935,0.00287733,0.0028079,0.002489138,0.002800719
tweet,prachtig,0.002405437,0.002845258,0.002688298,0.002705609,0.002171274,0.002568587,0.00304638,0.002083475,0.0028898,0.00290081,0.002519006,0.002853067
tweet,thialf,4.76E-05,1.54E-04,1.29E-04,1.09E-04,9.22E-06,1.25E-04,8.02E-04,3.46E-06,1.43E-04,6.80E-05,8.97E-05,5.78E-05
tweet,az,4.12E-04,3.27E-04,6.85E-04,9.53E-04,2.07E-04,3.62E-04,7.49E-04,4.34E-04,5.96E-04,4.73E-04,4.23E-04,4.11E-04
tweet,stadhuisplein,3.01E-04,4.51E-04,7.70E-06,1.49E-05,9.22E-06,2.88E-06,3.39E-05,1.95E-05,4.61E-06,3.27E-05,1.21E-04,1.00E-04
hashtag,joure,3.59E-06,5.58E-05,4.92E-06,2.77E-06,9.22E-06,1.12E-05,5.12E-04,3.46E-06,3.80E-05,7.17E-06,7.06E-06,1.30E-06
hashtag,denhelder,1.27E-05,1.61E-05,1.92E-05,3.59E-04,9.22E-06,2.50E-05,1.12E-05,9.79E-06,4.61E-06,5.67E-06,1.47E-05,4.18E-05
description,sittard,1.27E-05,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,4.93E-04,2.35E-05,1.17E-06,1.25E-05,1.30E-06
tweet,leidseplein,1.11E-05,9.86E-05,3.59E-05,2.83E-04,5.93E-05,2.88E-06,1.77E-05,2.21E-05,4.61E-06,7.16E-06,1.48E-05,2.04E-05
hashtag,oosterhout,3.08E-04,5.61E-06,1.71E-05,3.92E-06,3.55E-05,2.88E-06,3.16E-06,1.06E-05,4.61E-06,2.83E-05,2.57E-05,1.70E-05
tweet,zwollenaren,2.18E-05,4.04E-05,3.38E-04,7.21E-07,9.22E-06,2.08E-05,3.16E-06,3.46E-06,4.61E-06,1.17E-06,4.33E-06,1.30E-06
tweet,bodegraven,4.66E-05,5.61E-06,7.37E-06,4.07E-05,9.22E-06,2.88E-06,1.44E-05,3.46E-06,4.61E-06,3.17E-05,3.65E-04,9.97E-05
tweet,hjir,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.96E-05,4.60E-04,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
hashtag,fcutrecht,5.95E-05,7.97E-05,1.25E-04,6.35E-05,4.92E-05,2.98E-05,8.77E-05,3.65E-05,9.02E-05,6.28E-05,3.96E-05,5.55E-04
tweet,ulft,2.30E-05,3.07E-05,1.14E-04,8.15E-06,9.22E-06,2.88E-06,2.08E-05,6.55E-05,2.70E-05,3.69E-04,6.56E-06,1.85E-05
tweet,dkv,6.60E-06,5.61E-06,8.81E-06,1.33E-05,9.22E-06,2.06E-05,5.97E-04,3.46E-06,4.61E-06,1.39E-05,4.41E-06,1.30E-06
hashtag,grofey,5.49E-05,7.12E-05,3.66E-05,1.74E-05,1.54E-04,5.22E-04,1.29E-04,3.91E-05,1.92E-04,6.87E-05,1.71E-04,3.94E-05
tweet,velsen,1.91E-05,5.59E-05,2.98E-05,3.68E-04,3.94E-05,2.16E-05,7.11E-05,3.46E-06,4.61E-06,3.31E-05,5.57E-05,7.77E-05
tweet,bevingen,5.19E-06,3.05E-05,2.11E-05,2.17E-05,5.60E-05,5.83E-04,1.73E-05,3.46E-06,8.44E-05,3.71E-05,2.51E-05,1.20E-05
tweet,regio,0.001644422,0.001008401,0.001471554,0.001102908,8.98E-04,9.66E-04,8.19E-04,0.001472606,0.001223402,0.001614167,0.001622019,0.001348946
hashtag,renkum,2.91E-06,5.61E-06,1.60E-06,3.63E-06,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,2.69E-04,3.27E-06,3.40E-05
description,020,9.74E-06,7.55E-05,1.70E-05,1.95E-04,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,5.37E-06,1.28E-05,3.51E-05
tweet,nije,1.09E-06,5.61E-06,3.93E-05,7.57E-06,9.22E-06,1.41E-04,4.91E-04,3.46E-06,4.74E-05,2.62E-05,4.45E-06,7.90E-06
tweet,haaglanden,2.66E-05,5.61E-06,3.31E-05,2.49E-05,9.22E-06,1.61E-05,3.16E-06,1.97E-05,4.61E-06,3.04E-05,3.17E-04,4.62E-05
tweet,bijlmer,7.67E-05,1.99E-04,6.57E-05,4.12E-04,5.74E-05,1.56E-05,6.38E-05,1.36E-04,4.12E-05,1.27E-04,6.43E-05,3.46E-04
hashtag,leusden,1.09E-05,2.01E-05,8.93E-06,8.32E-06,9.22E-06,2.26E-05,3.16E-06,3.46E-06,4.61E-06,1.63E-05,1.72E-05,3.84E-04
tweet,dwingeloo,5.57E-06,5.61E-06,1.67E-05,7.21E-07,9.22E-06,3.61E-05,6.01E-05,3.46E-06,8.96E-04,2.73E-05,2.16E-05,1.30E-06
tweet,almeerders,1.09E-06,8.12E-04,1.03E-05,1.20E-05,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.39E-05
tweet,derby,2.97E-04,3.32E-04,5.67E-04,1.55E-04,4.41E-04,2.92E-04,6.95E-04,3.14E-04,3.71E-04,5.00E-04,2.80E-04,1.69E-04
description,noord,1.71E-04,2.17E-05,9.55E-05,2.32E-04,4.82E-05,5.14E-04,2.46E-04,1.28E-04,2.72E-04,7.08E-05,5.88E-05,4.91E-05
tweet,almelose,8.29E-06,5.61E-06,3.67E-04,7.21E-07,9.22E-06,2.88E-06,2.08E-05,3.46E-06,4.61E-06,6.52E-06,4.60E-06,9.78E-06
tweet,osse,3.51E-04,5.61E-06,1.46E-05,7.21E-07,1.25E-04,2.88E-06,1.99E-05,7.58E-05,3.12E-05,2.40E-05,4.31E-06,1.35E-05
hashtag,efteling,6.70E-04,2.01E-04,1.53E-04,1.39E-04,2.50E-04,1.12E-04,1.03E-04,2.41E-04,6.75E-05,1.57E-04,1.92E-04,1.56E-04
tweet,eine,1.88E-05,5.61E-06,7.65E-06,1.71E-05,6.41E-05,3.32E-05,3.16E-06,7.35E-04,2.46E-05,1.71E-05,1.11E-05,1.30E-06
hashtag,heerde,1.09E-06,4.11E-05,5.89E-05,3.70E-06,9.22E-06,1.46E-05,1.16E-05,3.46E-06,2.73E-05,3.41E-04,7.79E-06,1.30E-06
tweet,brabanders,3.78E-04,3.08E-05,1.60E-06,6.72E-05,8.23E-05,3.82E-05,3.45E-05,3.46E-06,5.39E-05,3.87E-05,4.48E-05,6.11E-05
tweet,wateringen,6.18E-06,4.99E-05,2.11E-05,1.83E-05,9.22E-06,2.88E-06,1.33E-05,2.21E-05,4.61E-06,3.17E-05,3.28E-04,2.10E-05
hashtag,tubbergen,1.09E-06,1.42E-05,3.30E-04,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,3.21E-05,1.32E-05,7.68E-07,1.79E-05
tweet,dizze,2.57E-05,5.61E-06,1.60E-06,7.21E-07,9.22E-06,4.00E-05,5.20E-04,4.12E-05,5.05E-05,7.79E-06,4.23E-06,7.84E-06
tweet,borculo,1.09E-06,3.06E-05,1.05E-04,1.63E-05,9.22E-06,2.55E-05,1.74E-05,2.24E-05,4.61E-06,3.64E-04,1.65E-05,7.12E-06
tweet,amelisweerd,6.99E-06,2.92E-05,1.60E-06,1.01E-05,9.22E-06,2.88E-06,3.16E-06,2.33E-05,4.61E-06,1.53E-05,5.08E-06,3.24E-04
tweet,hanze,5.60E-06,5.61E-06,1.25E-04,2.15E-05,9.22E-06,5.62E-04,3.25E-05,3.46E-06,2.22E-04,3.00E-05,8.10E-06,1.76E-05
hashtag,zgr,1.09E-06,5.61E-06,5.14E-04,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.26E-05,7.68E-07,1.30E-06
tweet,schreef,5.89E-04,6.10E-04,5.17E-04,0.001192781,5.32E-04,7.72E-04,3.49E-04,6.10E-04,5.58E-04,6.78E-04,7.68E-04,0.001089685
tweet,gister,0.001269899,0.001682653,0.001449655,0.002116445,0.001344737,0.00168863,0.00227763,0.00122926,0.001458593,0.001547091,0.001666456,0.00169904
tweet,uitgeest,8.66E-06,1.00E-04,1.53E-05,3.87E-04,6.01E-05,2.88E-06,3.14E-05,4.81E-05,2.03E-05,2.11E-05,5.14E-05,5.78E-05
tweet,debat,0.001021019,0.001010926,0.001075526,0.001749396,6.97E-04,0.001141185,6.51E-04,8.72E-04,0.001040776,0.001188618,0.001564378,0.001465708
hashtag,a1,8.53E-06,3.33E-04,2.79E-04,1.26E-04,9.22E-06,1.96E-05,4.07E-05,1.55E-05,5.87E-05,2.43E-04,2.70E-05,9.06E-05
tweet,avond,0.00301377,0.002751937,0.00295861,0.002679577,0.002585099,0.002310458,0.002801569,0.002687184,0.002764881,0.003116302,0.002918597,0.002859469
tweet,ien,2.47E-05,8.93E-05,3.98E-05,1.42E-05,5.94E-05,1.42E-04,6.23E-04,1.44E-04,8.52E-05,5.51E-05,3.45E-05,8.84E-06
tweet,jaarbeurs,1.55E-04,1.97E-04,8.25E-05,1.66E-04,8.30E-05,9.63E-05,4.45E-05,2.38E-05,1.10E-04,2.08E-04,1.66E-04,6.53E-04
hashtag,hva,1.45E-05,1.69E-04,1.54E-05,3.69E-04,9.22E-06,9.93E-06,1.05E-05,2.02E-05,1.91E-05,8.57E-06,3.10E-05,9.00E-05
hashtag,ermelo,1.03E-05,6.67E-05,3.92E-05,1.65E-05,9.22E-06,2.88E-06,2.09E-05,3.46E-06,2.01E-05,3.59E-04,1.84E-05,9.92E-06
tweet,nij,2.59E-05,5.61E-06,4.86E-05,5.14E-06,9.22E-06,6.07E-05,6.42E-04,4.14E-05,2.22E-05,6.56E-05,1.80E-05,6.89E-06
tweet,krimpen,6.06E-05,9.26E-05,5.84E-05,4.99E-05,1.22E-04,8.17E-05,1.60E-05,7.25E-05,3.61E-05,5.78E-05,4.79E-04,6.49E-05
tweet,beej,1.09E-06,5.61E-06,1.60E-06,4.78E-06,9.22E-06,2.88E-06,3.16E-06,6.11E-04,4.61E-06,1.17E-06,7.68E-07,1.30E-06
tweet,hoeksche,3.30E-05,5.61E-06,7.97E-06,7.59E-06,4.90E-05,2.88E-06,3.16E-06,3.46E-06,4.61E-06,2.06E-05,3.30E-04,1.94E-05
tweet,zaanstad,7.94E-05,5.06E-05,4.39E-05,4.07E-04,9.22E-06,2.88E-06,3.93E-05,3.12E-05,4.53E-05,3.21E-05,5.64E-05,6.87E-05
tweet,lekker,0.003686522,0.004061115,0.003578459,0.003756188,0.003768856,0.003155867,0.003471209,0.003147699,0.003379476,0.003676902,0.003882191,0.003628894
tweet,osdorp,6.18E-06,2.45E-05,8.58E-06,2.91E-04,9.22E-06,1.67E-05,3.16E-06,3.46E-06,2.68E-05,2.31E-05,4.24E-05,3.48E-05
tweet,eurosonic,3.16E-05,5.61E-06,3.18E-05,5.78E-05,9.22E-06,6.49E-04,4.78E-05,1.97E-05,4.61E-06,2.32E-05,1.37E-05,3.04E-05
tweet,beijum,1.09E-06,5.61E-06,1.60E-06,4.45E-06,9.22E-06,5.05E-04,3.70E-05,3.46E-06,4.61E-06,1.17E-06,4.59E-06,1.30E-06
tweet,reimerswaal,1.09E-06,3.43E-05,1.60E-06,7.21E-07,0.001220784,2.88E-06,3.16E-06,3.46E-06,4.61E-06,6.36E-06,8.93E-06,1.30E-06
tweet,a16,1.98E-04,5.52E-05,1.80E-05,2.68E-05,8.36E-05,1.59E-05,3.16E-06,3.46E-06,3.10E-05,1.15E-05,2.72E-04,3.37E-05
tweet,hast,1.29E-05,5.61E-06,9.80E-06,4.82E-06,5.06E-05,2.88E-06,5.37E-04,3.46E-06,4.61E-06,1.96E-05,7.89E-06,8.99E-06
hashtag,oldambt,1.09E-06,5.61E-06,1.60E-06,2.44E-06,9.22E-06,4.35E-04,3.16E-06,3.46E-06,6.12E-05,4.80E-06,7.68E-07,6.55E-06
tweet,dagblad,8.61E-04,1.91E-04,2.50E-04,4.81E-04,1.47E-04,7.21E-04,4.76E-04,5.81E-04,5.07E-04,3.17E-04,4.64E-04,3.17E-04
tweet,harkema,1.09E-06,5.79E-05,8.94E-05,4.00E-06,9.22E-06,1.43E-05,6.78E-04,1.96E-05,2.48E-05,1.99E-05,1.62E-05,1.27E-05
tweet,maastrichtse,2.40E-05,3.15E-05,1.60E-06,1.74E-05,9.22E-06,2.88E-06,3.41E-05,6.60E-04,4.61E-06,1.38E-05,2.11E-05,2.12E-05
hashtag,tdf2015,3.66E-04,3.25E-04,4.61E-04,3.12E-04,7.21E-04,4.10E-04,3.17E-04,4.86E-04,3.10E-04,2.86E-04,4.39E-04,9.62E-04
description,roermond,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,4.15E-04,4.61E-06,1.17E-06,7.68E-07,1.30E-06
tweet,social,0.001589523,0.00124599,0.001136412,0.002004296,8.45E-04,0.001032337,8.70E-04,0.00102832,8.27E-04,0.001362968,0.001661701,0.001971212
tweet,hague,3.59E-05,2.21E-05,2.97E-05,7.36E-05,4.47E-05,2.88E-06,5.64E-05,3.46E-06,2.64E-05,4.11E-05,3.65E-04,5.58E-05
tweet,goal,0.001210442,8.44E-04,0.001225157,6.78E-04,0.001197464,9.48E-04,0.001028466,0.00101629,9.03E-04,0.001031917,8.08E-04,7.25E-04
tweet,twenterand,1.09E-06,5.61E-06,4.03E-04,4.50E-06,9.22E-06,1.64E-05,3.16E-06,3.46E-06,4.61E-06,1.17E-06,1.64E-05,7.44E-06
tweet,055,6.30E-06,5.61E-06,3.82E-05,1.11E-05,9.22E-06,2.88E-06,3.16E-06,3.46E-06,2.39E-05,4.32E-04,1.70E-05,1.40E-05
tweet,dommel,3.19E-04,6.54E-05,6.34E-06,1.06E-05,9.22E-06,2.88E-06,2.00E-05,3.64E-05,4.61E-06,6.24E-06,1.45E-05,1.46E-05
tweet,hoor,0.003251225,0.003631307,0.003296729,0.004018012,0.003700264,0.003224096,0.003080821,0.002706428,0.003233397,0.003361646,0.003959502,0.003743483
hashtag,schijndel,2.75E-04,5.61E-06,1.60E-06,3.18E-06,5.20E-05,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,2.84E-06,1.00E-05
tweet,tegelen,3.03E-05,5.61E-06,9.61E-06,2.32E-05,9.22E-06,2.49E-05,3.16E-06,8.33E-04,4.61E-06,4.20E-05,3.27E-05,3.54E-05
tweet,zaanse,3.32E-05,9.66E-05,4.27E-05,4.04E-04,9.22E-06,2.88E-06,7.10E-05,1.80E-05,4.61E-06,2.47E-05,8.02E-05,4.86E-05
tweet,matchday,4.35E-04,1.96E-04,5.33E-04,8.68E-05,2.34E-04,3.98E-04,3.54E-04,2.65E-04,4.96E-04,2.67E-04,2.10E-04,1.39E-04
tweet,enschedese,1.45E-05,5.61E-06,4.06E-04,1.87E-05,6.32E-05,2.88E-06,3.16E-06,3.46E-06,2.85E-05,6.88E-06,7.68E-07,1.71E-05
tweet,lisse,1.57E-05,5.61E-06,2.32E-05,1.02E-04,1.26E-04,2.81E-05,3.93E-05,5.05E-05,4.61E-06,4.30E-05,4.15E-04,6.35E-05
tweet,vorden,5.93E-06,5.61E-06,1.43E-04,1.63E-05,9.22E-06,1.97E-05,3.16E-06,3.46E-06,3.57E-05,3.83E-04,7.86E-06,6.17E-06
tweet,zh,7.92E-05,4.75E-05,8.70E-05,7.76E-05,8.93E-05,8.26E-05,5.30E-05,1.88E-05,5.85E-05,6.71E-05,4.46E-04,7.46E-05
hashtag,gropsv,2.05E-04,8.82E-05,6.58E-05,3.82E-05,3.00E-05,5.58E-04,3.53E-05,6.46E-05,2.54E-04,8.32E-05,5.37E-05,1.03E-04
tweet,hie,2.02E-05,3.53E-05,4.48E-05,6.40E-05,9.22E-06,8.51E-05,6.45E-04,2.10E-04,4.49E-05,8.18E-05,3.12E-05,5.65E-05
tweet,woensel,3.00E-04,5.61E-06,1.60E-06,1.99E-05,9.22E-06,2.88E-06,3.16E-06,2.23E-05,4.61E-06,1.21E-05,1.72E-05,7.97E-06
tweet,dukenburg,1.79E-05,5.61E-06,1.60E-06,3.89E-06,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,2.91E-04,7.68E-07,1.30E-06
tweet,vk,2.21E-04,2.88E-04,1.41E-04,6.65E-04,1.07E-04,3.17E-04,2.14E-04,1.97E-04,1.12E-04,2.60E-04,3.96E-04,4.78E-04
tweet,kamper,5.79E-06,8.71E-05,4.54E-04,1.15E-05,9.22E-06,2.88E-06,1.76E-05,3.46E-06,4.61E-06,5.23E-05,1.08E-05,1.97E-05
tweet,schier,2.46E-05,5.61E-06,6.88E-05,8.15E-05,4.74E-05,5.73E-04,3.28E-04,1.81E-05,3.07E-04,4.88E-05,4.08E-05,8.66E-05
tweet,hoograven,6.76E-06,5.61E-06,1.60E-06,7.96E-06,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,3.11E-04
tweet,eagles,2.89E-04,2.72E-04,8.79E-04,1.54E-04,7.67E-05,1.55E-04,2.33E-04,2.74E-04,2.68E-04,3.62E-04,1.45E-04,1.72E-04
tweet,1limburg,1.09E-06,5.61E-06,1.60E-06,3.61E-06,9.22E-06,2.88E-06,3.16E-06,5.54E-04,4.61E-06,1.22E-05,4.21E-06,1.30E-06
description,tubantia,1.09E-06,5.61E-06,2.17E-04,2.71E-06,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,5.05E-06
tweet,eredivisie,8.37E-04,6.73E-04,0.001109262,5.36E-04,3.89E-04,7.60E-04,8.01E-04,9.00E-04,6.03E-04,9.30E-04,5.89E-04,4.87E-04
tweet,peersman,1.09E-06,5.61E-06,1.60E-06,4.70E-06,9.22E-06,2.88E-06,5.71E-04,3.46E-06,4.61E-06,1.17E-06,1.05E-05,1.30E-06
tweet,omroep,9.26E-04,0.001456823,5.27E-04,6.67E-04,0.001935595,4.08E-04,4.61E-04,8.53E-04,3.13E-04,8.36E-04,6.79E-04,5.75E-04
hashtag,ijssel,1.09E-06,4.57E-05,2.08E-04,3.76E-06,9.22E-06,2.88E-06,3.16E-06,3.46E-06,6.78E-05,9.49E-05,1.48E-05,3.95E-06
